epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7389905819901561,0.521383075523203,0.6891867785020308,0.5854545454545454,0.0001
2,0.7066330489405076,0.5450409463148317,0.679140860600905,0.5927272727272728,0.0002
3,0.7084752482322263,0.54049135577798,0.682211836901578,0.610909090909091,0.0003
4,0.7143960381986012,0.5222929936305732,0.6874505920843644,0.4763636363636364,0.0004
5,0.7340733949654312,0.49954504094631486,0.6820093993707137,0.6145454545454545,0.0005
6,0.7001723525630441,0.5259326660600546,0.6754066501964222,0.5636363636363636,0.0006
7,0.6812914390798261,0.5741583257506825,0.709986244765195,0.4581818181818182,0.0007
8,0.691866569241358,0.5222929936305732,0.6758290175958114,0.6181818181818182,0.0008
9,0.6880317045082495,0.5696087352138307,0.6785958220741966,0.6290909090909091,0.0009000000000000001
10,0.6879282726603708,0.5586897179253867,0.6835838363387368,0.6327272727272727,0.001
11,0.7019647064807742,0.5759781619654231,0.6909212493896484,0.6072727272727273,0.001
12,0.6793058604083352,0.5696087352138307,0.7031463066014376,0.6218181818181818,0.0009996954135095479
13,0.6869705520617734,0.5532302092811647,0.6821523677219045,0.4690909090909091,0.0009987820251299122
14,0.6762865094079876,0.5987261146496815,0.6787864208221436,0.6145454545454545,0.0009972609476841367
15,0.6843245685154791,0.5732484076433121,0.6750735384767705,0.6181818181818182,0.0009951340343707852
16,0.6841272565860765,0.543221110100091,0.6916064765236595,0.56,0.000992403876506104
17,0.6753857880966353,0.5559599636032757,0.8111777065017006,0.610909090909091,0.0009890738003669028
18,0.686063334061082,0.5878070973612375,0.7043614433028481,0.6145454545454545,0.0009851478631379982
19,0.6797489462059341,0.5595996360327571,0.717103246125308,0.5381818181818182,0.0009806308479691594
20,0.6750840269727421,0.5996360327570519,0.6935313415527343,0.6218181818181818,0.0009755282581475768
21,0.6802418637102142,0.5714285714285714,0.7652622992342168,0.43636363636363634,0.0009698463103929542
22,0.6752615324793565,0.5914467697907189,0.6563970750028437,0.5745454545454546,0.0009635919272833937
23,0.6958499878943237,0.5668789808917197,0.7195205447890541,0.6290909090909091,0.0009567727288213005
24,0.6755593891464872,0.640582347588717,0.6654988317056135,0.6254545454545455,0.0009493970231495835
25,0.6736918915066532,0.607825295723385,0.7514424995942549,0.5163636363636364,0.0009414737964294635
26,0.6662334889254861,0.6041856232939036,0.7135825302384117,0.4618181818181818,0.0009330127018922195
27,0.6737012842007395,0.5896269335759782,0.6562381239370866,0.6254545454545455,0.0009240240480782129
28,0.662900849783605,0.5887170154686078,0.6612829145518216,0.6036363636363636,0.0009145187862775209
29,0.6685037012529763,0.5741583257506825,0.70546311638572,0.5563636363636364,0.0009045084971874737
30,0.6893637764985394,0.5823475887170154,0.7214443863521923,0.43636363636363634,0.0008940053768033609
31,0.6630235922347425,0.629663330300273,0.7093735651536421,0.6036363636363636,0.000883022221559489
32,0.6715498829126575,0.5750682438580528,0.7669962078874761,0.5309090909090909,0.0008715724127386971
33,0.6642703528399897,0.6096451319381255,0.6866808412291787,0.5018181818181818,0.0008596699001693256
34,0.6911028665342148,0.5868971792538672,0.6859957838058471,0.6545454545454545,0.0008473291852294987
35,0.673336800225113,0.5668789808917197,0.665045673196966,0.6218181818181818,0.0008345653031794292
36,0.6572789709821845,0.6160145586897179,0.6762829960476269,0.5236363636363637,0.0008213938048432696
37,0.6570445760148997,0.637852593266606,0.7221981449560686,0.44363636363636366,0.0008078307376628291
38,0.678386499276478,0.5987261146496815,0.695429695519534,0.44,0.0007938926261462366
39,0.6461427462871124,0.632393084622384,0.7194858371127736,0.4509090909090909,0.0007795964517353734
40,0.6577600053053102,0.6114649681528662,0.6962432354146784,0.509090909090909,0.0007649596321166025
41,0.654416592366268,0.5932666060054596,0.7191195845603943,0.49454545454545457,0.00075
42,0.660397710910811,0.6151046405823476,0.6889141566103155,0.6218181818181818,0.0007347357813929454
