epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7577874345384585,0.5050045495905369,0.6785246916250749,0.5381818181818182,0.0001
2,0.7227712162415258,0.5186533212010919,0.7148020497235384,0.3890909090909091,0.0002
3,0.7002316553338861,0.5277525022747953,0.6782818995822559,0.6509090909090909,0.0003
4,0.6859773184843124,0.554140127388535,0.6610816257650202,0.5854545454545454,0.0004
5,0.6823198988396434,0.5595996360327571,0.6593765978379683,0.6690909090909091,0.0005
6,0.6802664699068495,0.5941765241128298,0.6793013704906811,0.41818181818181815,0.0006
7,0.6944079725605667,0.5577797998180164,0.6661693232709711,0.49454545454545457,0.0007
8,0.6851728049270449,0.5368516833484986,0.6527494729648937,0.6509090909090909,0.0008
9,0.6696181461092989,0.5996360327570519,0.6722539626468311,0.4763636363636364,0.0009000000000000001
10,0.6803573924265091,0.5477707006369427,0.6485965260592373,0.6218181818181818,0.001
11,0.6818789002893186,0.5595996360327571,0.6359465512362393,0.6545454545454545,0.001
12,0.6770073782323814,0.5868971792538672,0.6630141600695524,0.509090909090909,0.0009996954135095479
13,0.6862948376336241,0.5777979981801638,0.6635427266901189,0.509090909090909,0.0009987820251299122
14,0.6817743075338681,0.5878070973612375,0.6673326927965337,0.48727272727272725,0.0009972609476841367
15,0.6858005939666741,0.5914467697907189,0.6531893118945035,0.5054545454545455,0.0009951340343707852
16,0.6843714747133853,0.5823475887170154,0.7157886685024608,0.64,0.000992403876506104
17,0.6811927172462977,0.5750682438580528,0.6404274808276783,0.5490909090909091,0.0009890738003669028
18,0.6839218712373687,0.6141947224749773,0.666628620191054,0.6290909090909091,0.0009851478631379982
19,0.6616893323363772,0.6105550500454959,0.6634801342270591,0.5563636363636364,0.0009806308479691594
20,0.6580102628095243,0.618744313011829,0.6307206038995222,0.6254545454545455,0.0009755282581475768
21,0.6529457898873215,0.643312101910828,0.636242356300354,0.5745454545454546,0.0009698463103929542
22,0.6702301395384153,0.5777979981801638,0.6237480813806707,0.6981818181818182,0.0009635919272833937
23,0.6800635927801679,0.6050955414012739,0.666230769590898,0.44727272727272727,0.0009567727288213005
24,0.6576152923326258,0.6041856232939036,0.5997830464623192,0.6254545454545455,0.0009493970231495835
25,0.66748090350053,0.5941765241128298,0.6369401238181375,0.6945454545454546,0.0009414737964294635
26,0.6495014971988217,0.6278434940855323,0.5982923199913719,0.6727272727272727,0.0009330127018922195
27,0.6566783088353464,0.6069153776160146,0.6076849217848345,0.7127272727272728,0.0009240240480782129
28,0.6488370169716818,0.6260236578707916,0.6348462585969404,0.7127272727272728,0.0009145187862775209
29,0.6453378253139291,0.6487716105550501,0.61077416268262,0.6981818181818182,0.0009045084971874737
30,0.6765680421038689,0.5595996360327571,0.608059718392112,0.7090909090909091,0.0008940053768033609
31,0.6421942386820275,0.6369426751592356,0.616136790188876,0.5927272727272728,0.000883022221559489
32,0.6413170957261589,0.6569608735213831,0.6493588480082425,0.5672727272727273,0.0008715724127386971
33,0.6277801993763154,0.6524112829845314,0.5923649900609796,0.6581818181818182,0.0008596699001693256
34,0.617706559212019,0.6724294813466788,0.5990601975267583,0.6363636363636364,0.0008473291852294987
35,0.6167801843110381,0.6642402183803457,0.589038948579268,0.7090909090909091,0.0008345653031794292
36,0.6152147520011506,0.6660600545950864,0.5866052694754167,0.6909090909090909,0.0008213938048432696
37,0.6120276286777743,0.6505914467697907,0.6510476027835499,0.6654545454545454,0.0008078307376628291
38,0.6049117155515464,0.6760691537761602,0.5780191001025113,0.68,0.0007938926261462366
39,0.6006636326697005,0.6851683348498635,0.5785898559743707,0.6690909090909091,0.0007795964517353734
40,0.5916135941341425,0.6906278434940856,0.5631242431293835,0.730909090909091,0.0007649596321166025
41,0.5899338703246633,0.6778889899909009,0.6119259296764027,0.72,0.00075
42,0.6058119300064767,0.6778889899909009,0.5593040990829468,0.6981818181818182,0.0007347357813929454
43,0.5831300654771439,0.6733393994540491,0.5821587324142456,0.6654545454545454,0.0007191855733945387
44,0.5735160431827167,0.7015468607825296,0.5678207737749273,0.7345454545454545,0.0007033683215379002
45,0.5692179104867472,0.7042766151046406,0.5512795771252025,0.7054545454545454,0.0006873032967079561
46,0.5695132190959903,0.6842584167424932,0.6003515783223239,0.6945454545454546,0.0006710100716628344
47,0.5526089814980536,0.7179253867151957,0.6031849379972978,0.6181818181818182,0.0006545084971874737
48,0.5502116483270959,0.6942675159235668,0.547968253439123,0.730909090909091,0.0006378186779084996
49,0.5334387310425512,0.7133757961783439,0.5983898962627757,0.6509090909090909,0.0006209609477998338
50,0.5212312662351989,0.7315741583257507,0.5656032553586093,0.6909090909090909,0.0006039558454088796
51,0.5270205591351905,0.7133757961783439,0.5932904891534285,0.6981818181818182,0.0005868240888334653
52,0.506800805687145,0.7415832575068244,0.5995339621197093,0.6981818181818182,0.0005695865504800327
53,0.5188463232102885,0.7261146496815286,0.5789763340083035,0.6690909090909091,0.0005522642316338268
54,0.5240325707810048,0.7443130118289354,0.5333876763690601,0.7454545454545455,0.0005348782368720626
55,0.48864971460593193,0.7434030937215651,0.6055206927386197,0.7163636363636363,0.0005174497483512506
56,0.4777666374268154,0.7570518653321201,0.7010859192501415,0.6072727272727273,0.0005
57,0.49221485725742126,0.7224749772520473,0.6547402598641135,0.6509090909090909,0.0004825502516487497
58,0.4851933515429822,0.7452229299363057,0.5739865586974404,0.7127272727272728,0.00046512176312793734
59,0.47591204446375207,0.7488626023657871,0.5735461722720753,0.72,0.00044773576836617336
60,0.4584995063192959,0.7534121929026387,0.5503204241665927,0.68,0.0004304134495199674
61,0.4526599937400783,0.7752502274795269,0.6440972570939497,0.6727272727272727,0.00041317591116653486
62,0.45019272989419723,0.7734303912647862,0.6018864293531938,0.7018181818181818,0.0003960441545911204
63,0.44721377478934504,0.7625113739763422,0.5971833961660211,0.6872727272727273,0.0003790390522001662
64,0.43567292727157136,0.7670609645131938,0.6231972711736505,0.7090909090909091,0.00036218132209150044
65,0.43540663958897474,0.7807097361237488,0.6343862947550687,0.64,0.00034549150281252633
66,0.4083276994668754,0.7852593266606005,0.6696411210840398,0.7236363636363636,0.0003289899283371657
67,0.4195680846752526,0.7807097361237488,0.6166579703851179,0.6581818181818182,0.00031269670329204396
68,0.40052421508972164,0.7879890809827116,0.6283427559245717,0.6981818181818182,0.0002966316784620999
