epoch,train_loss,train_acc,val_loss,val_acc,lr
47,0.4739362208777293,0.7510917030567685,,,0.0006545084971874737
48,0.45783718218796465,0.7809315866084425,,,0.0006378186779084996
49,0.46572812602162533,0.7554585152838428,,,0.0006209609477998338
50,0.43735916389822094,0.7911208151382824,,,0.0006039558454088796
51,0.4269743880590497,0.7707423580786026,,,0.0005868240888334653
52,0.417624517602865,0.7991266375545851,,,0.0005695865504800327
53,0.42642805635321784,0.8005822416302766,,,0.0005522642316338268
54,0.4059716792346088,0.8129548762736536,,,0.0005348782368720626
55,0.394836388864545,0.8151382823871907,,,0.0005174497483512506
56,0.38837323490709197,0.8122270742358079,,,0.0005
57,0.3885339526717146,0.8238719068413392,,,0.0004825502516487497
58,0.3736445474312295,0.8107714701601164,,,0.00046512176312793734
59,0.37352231188285473,0.8216885007278021,,,0.00044773576836617336
60,0.3429154188872425,0.8435225618631732,,,0.0004304134495199674
61,0.35280671828525384,0.8442503639010189,,,0.00041317591116653486
62,0.3450816340928862,0.8377001455604076,,,0.0003960441545911204
63,0.32623437994866045,0.8435225618631732,,,0.0003790390522001662
64,0.33344702160167555,0.8384279475982532,,,0.00036218132209150044
65,0.31304423116266816,0.8508005822416302,,,0.00034549150281252633
66,0.3041821317815017,0.8609898107714702,,,0.0003289899283371657
67,0.29549636239568217,0.8558951965065502,,,0.00031269670329204396
68,0.28441082724143674,0.8624454148471615,,,0.0002966316784620999
69,0.2793718933018014,0.8675400291120815,,,0.00028081442660546124
70,0.2777956911136316,0.8653566229985444,,,0.00026526421860705474
71,0.25834419967652755,0.8850072780203785,,,0.0002500000000000001
72,0.2595276132421202,0.883551673944687,,,0.0002350403678833976
73,0.24801289575415755,0.888646288209607,,,0.00022040354826462666
74,0.2401240757372355,0.8893740902474527,,,0.00020610737385376348
75,0.2383970137376452,0.8842794759825328,,,0.00019216926233717085
76,0.22782575472473576,0.895924308588064,,,0.0001786061951567303
77,0.23286991053446585,0.8966521106259098,,,0.00016543469682057105
78,0.21422325354476163,0.9061135371179039,,,0.00015267081477050133
79,0.20619347956156278,0.9068413391557496,,,0.00014033009983067452
80,0.1929640236813602,0.9112081513828238,,,0.00012842758726130281
81,0.20485540812366046,0.9112081513828238,,,0.00011697777844051105
82,0.1937265382236442,0.9177583697234353,,,0.00010599462319663906
83,0.1788979110021952,0.9206695778748181,,,9.549150281252633e-05
84,0.18232393394911653,0.9279475982532751,,,8.548121372247918e-05
85,0.1689334310255023,0.9308588064046579,,,7.597595192178702e-05
86,0.1692209599276644,0.9235807860262009,,,6.698729810778065e-05
87,0.16191935756147516,0.9279475982532751,,,5.852620357053651e-05
88,0.16169518621142254,0.9243085880640466,,,5.060297685041659e-05
89,0.16547745639753828,0.9243085880640466,,,4.322727117869951e-05
90,0.14475751098847284,0.9374090247452693,,,3.6408072716606344e-05
91,0.1570237642574345,0.9301310043668122,,,3.0153689607045842e-05
92,0.1568693381014349,0.9323144104803494,,,2.4471741852423235e-05
93,0.1626125916057799,0.9352256186317321,,,1.9369152030840554e-05
94,0.14741300501937948,0.9352256186317321,,,1.4852136862001764e-05
95,0.13557087554117825,0.9403202328966521,,,1.0926199633097156e-05
96,0.14875376314532116,0.9395924308588064,,,7.59612349389599e-06
97,0.1462711188318601,0.9366812227074236,,,4.865965629214819e-06
98,0.15574075034351847,0.9315866084425036,,,2.739052315863355e-06
99,0.1403278494267311,0.9439592430858806,,,1.2179748700879012e-06
100,0.14349953196888582,0.9337700145560408,,,3.0458649045211895e-07
