epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7249214861802994,0.5313921747042766,0.6788438086076216,0.5018181818181818,0.0001
2,0.7025051382154199,0.545950864422202,0.6991444479335438,0.6545454545454545,0.0002
3,0.6924123170703406,0.551410373066424,0.680644644390453,0.6145454545454545,0.0003
4,0.6932741826615407,0.5550500454959054,0.7019390179894187,0.3927272727272727,0.0004
5,0.6960998889096115,0.5559599636032757,0.6765020801804282,0.52,0.0005
6,0.6831557766972508,0.5668789808917197,0.6811702890829606,0.6181818181818182,0.0006
7,0.6866667441501739,0.5787079162875342,0.6844622455943714,0.6181818181818182,0.0007
8,0.6716720902236404,0.6005459508644222,0.6888142559745095,0.6472727272727272,0.0008
9,0.6688666315486586,0.5941765241128298,0.6919339528950778,0.5309090909090909,0.0009000000000000001
10,0.6584859692150078,0.6105550500454959,0.6696279064091769,0.5418181818181819,0.001
11,0.6632105376201939,0.6232939035486806,0.7455642195181413,0.509090909090909,0.001
12,0.6737833287739775,0.5887170154686078,0.6652200870080428,0.6327272727272727,0.0009996954135095479
13,0.6487309620584326,0.6342129208371247,0.7139834575219588,0.6436363636363637,0.0009987820251299122
14,0.6533418313495889,0.607825295723385,0.6583929246122187,0.5454545454545454,0.0009972609476841367
15,0.6503688452783989,0.6178343949044586,0.6963078969175165,0.5163636363636364,0.0009951340343707852
16,0.6349307744474819,0.6251137397634213,0.6657356522300026,0.6545454545454545,0.000992403876506104
17,0.6354973068065921,0.635122838944495,0.6703533798998053,0.5127272727272727,0.0009890738003669028
18,0.6386127450229689,0.643312101910828,0.6780675705996426,0.5672727272727273,0.0009851478631379982
19,0.6226530678170284,0.6505914467697907,0.6700630987774242,0.6290909090909091,0.0009806308479691594
20,0.6436229938263238,0.6360327570518653,0.6568011504953558,0.5454545454545454,0.0009755282581475768
21,0.6442954317345415,0.6151046405823476,0.6727746924487027,0.5454545454545454,0.0009698463103929542
22,0.6143279707464334,0.6587807097361238,0.73311424667185,0.49818181818181817,0.0009635919272833937
23,0.6215724172757039,0.6369426751592356,0.6969611991535534,0.52,0.0009567727288213005
24,0.6033859698744228,0.6669699727024567,0.6886827806992964,0.6181818181818182,0.0009493970231495835
25,0.6162034951089402,0.6596906278434941,0.6609979178688743,0.5709090909090909,0.0009414737964294635
26,0.6068351611806871,0.6724294813466788,0.7059635223041881,0.6509090909090909,0.0009330127018922195
27,0.5925563813015154,0.6906278434940856,0.6444664322246205,0.6436363636363637,0.0009240240480782129
28,0.595875370057742,0.651501364877161,0.6718175419894131,0.52,0.0009145187862775209
29,0.6093765538426504,0.6606005459508644,0.7028407044844194,0.5563636363636364,0.0009045084971874737
30,0.5995268671213224,0.6651501364877161,0.6492966762456027,0.6363636363636364,0.0008940053768033609
31,0.5731249745864018,0.6696997270245678,0.685293087309057,0.6509090909090909,0.000883022221559489
32,0.5731089078262788,0.6915377616014559,0.690927518714558,0.6509090909090909,0.0008715724127386971
33,0.562330860783557,0.7033666969972703,0.6918224495107478,0.6654545454545454,0.0008596699001693256
34,0.5681210977039737,0.6933575978161965,0.6440283528241244,0.6509090909090909,0.0008473291852294987
35,0.5658951280765689,0.6733393994540491,0.6511489831317555,0.6472727272727272,0.0008345653031794292
36,0.564388112494683,0.6942675159235668,0.671995128068057,0.6472727272727272,0.0008213938048432696
37,0.5551939279627431,0.6979071883530482,0.6257883596420288,0.6290909090909091,0.0008078307376628291
38,0.5386552136794777,0.7170154686078253,0.6507915067672729,0.6254545454545455,0.0007938926261462366
39,0.5344113721101256,0.707916287534122,0.7272248055718162,0.5345454545454545,0.0007795964517353734
40,0.554784192129956,0.7070063694267515,0.6458756002512845,0.6254545454545455,0.0007649596321166025
41,0.5215620159343549,0.7261146496815286,0.6644950461387634,0.5890909090909091,0.00075
42,0.5413214694759432,0.7142857142857143,0.6531123889576305,0.6,0.0007347357813929454
43,0.5168932860986659,0.7224749772520473,0.6903674015131863,0.6290909090909091,0.0007191855733945387
44,0.512927702657736,0.7042766151046406,0.6499211764335633,0.6872727272727273,0.0007033683215379002
45,0.5089204102022415,0.7424931756141947,0.6708441495895385,0.6836363636363636,0.0006873032967079561
46,0.49609888858205087,0.7343039126478617,0.6806284895810214,0.6363636363636364,0.0006710100716628344
47,0.5088644609112866,0.7288444040036397,0.6507976018298756,0.5963636363636363,0.0006545084971874737
48,0.48830437093457923,0.7506824385805277,0.7421449149738658,0.6290909090909091,0.0006378186779084996
49,0.464330989003073,0.7688808007279345,0.7235685734315352,0.6327272727272727,0.0006209609477998338
50,0.44886362520101614,0.7725204731574158,0.7514601991393349,0.6254545454545455,0.0006039558454088796
51,0.46204754474273696,0.7679708826205641,0.7882817081971601,0.7018181818181818,0.0005868240888334653
52,0.4671482569093158,0.7734303912647862,0.6809678522023288,0.6327272727272727,0.0005695865504800327
