epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7276523066065982,0.5095541401273885,0.6882618477127769,0.6290909090909091,0.0001
2,0.6945332807231969,0.5186533212010919,0.6883244230530479,0.5963636363636363,0.0002
3,0.6918138176663774,0.5905368516833485,0.6786139546741139,0.5818181818181818,0.0003
4,0.6895200049909708,0.5550500454959054,0.6779766045917164,0.5490909090909091,0.0004
5,0.6796330242833839,0.5605095541401274,0.6721590926430442,0.6327272727272727,0.0005
6,0.6734848554509677,0.6041856232939036,0.6793457573110407,0.4581818181818182,0.0006
7,0.6749336932657848,0.5632393084622384,0.6761574227159673,0.6436363636363637,0.0007
8,0.6888148005275535,0.5696087352138307,0.6954663389379327,0.41454545454545455,0.0008
9,0.6697123090281499,0.5950864422202001,0.6792054830897938,0.6581818181818182,0.0009000000000000001
10,0.6934655202964526,0.5905368516833485,0.6738834151354703,0.5636363636363636,0.001
11,0.6741753952735332,0.5950864422202001,0.6717563310536472,0.5709090909090909,0.001
12,0.6831461983555767,0.5850773430391265,0.6813005176457492,0.64,0.0009996954135095479
13,0.6610430870628877,0.5959963603275705,0.6717503326589411,0.6654545454545454,0.0009987820251299122
14,0.6602240404939521,0.6069153776160146,0.6584400296211242,0.5854545454545454,0.0009972609476841367
15,0.6614999992940728,0.6050955414012739,0.6933089551058682,0.4618181818181818,0.0009951340343707852
16,0.6506760280928469,0.5859872611464968,0.6658284302191301,0.5890909090909091,0.000992403876506104
17,0.6495388699619199,0.6132848043676069,0.6750114529783076,0.6509090909090909,0.0009890738003669028
18,0.6363582900700729,0.6360327570518653,0.6708817564357411,0.6727272727272727,0.0009851478631379982
19,0.6423668256665057,0.6178343949044586,0.6773983855680986,0.6763636363636364,0.0009806308479691594
20,0.6434306551154035,0.6278434940855323,0.6846051038395274,0.48363636363636364,0.0009755282581475768
21,0.6476632547552094,0.6123748862602366,0.6612371639771895,0.610909090909091,0.0009698463103929542
22,0.6520161291379295,0.6342129208371247,0.6669664541157809,0.6690909090909091,0.0009635919272833937
23,0.6297041716306615,0.643312101910828,0.6426585630937056,0.6727272727272727,0.0009567727288213005
24,0.609810137228059,0.6696997270245678,0.7040595011277633,0.4763636363636364,0.0009493970231495835
25,0.6088168760990424,0.6733393994540491,0.7397981511462819,0.5563636363636364,0.0009414737964294635
26,0.6401413515061004,0.62147406733394,0.7048137770999562,0.6836363636363636,0.0009330127018922195
27,0.6276606258964191,0.6615104640582348,0.6965979862213135,0.6509090909090909,0.0009240240480782129
28,0.6100264025124992,0.6624203821656051,0.668210216218775,0.6545454545454545,0.0009145187862775209
29,0.6034977633482331,0.6669699727024567,0.6374767908183011,0.6690909090909091,0.0009045084971874737
30,0.5894985059047417,0.6842584167424932,0.6453724705089222,0.64,0.0008940053768033609
31,0.5703762757224967,0.705186533212011,0.8349953521381724,0.49818181818181817,0.000883022221559489
32,0.5992433458593783,0.6815286624203821,0.7019216719540683,0.6545454545454545,0.0008715724127386971
33,0.5770574297766126,0.7060964513193813,0.689010717868805,0.6181818181818182,0.0008596699001693256
34,0.5668022303932683,0.6960873521383075,0.6857429686459628,0.5818181818181818,0.0008473291852294987
35,0.571162392542078,0.6897179253867152,0.6893274441632358,0.6763636363636364,0.0008345653031794292
36,0.5635950892106092,0.6915377616014559,0.6886046273058111,0.6945454545454546,0.0008213938048432696
37,0.5552352765563188,0.727024567788899,0.6997688898173245,0.6145454545454545,0.0008078307376628291
38,0.5402374367371161,0.7206551410373067,0.6388034458593889,0.6981818181818182,0.0007938926261462366
39,0.5523275719435243,0.7333939945404914,0.6462476905909451,0.6981818181818182,0.0007795964517353734
40,0.5556013663862921,0.716105550500455,0.6729320456764915,0.68,0.0007649596321166025
41,0.5461951879287873,0.7233848953594176,0.6573845583742315,0.6509090909090909,0.00075
42,0.5313745946966593,0.7097361237488626,0.7516156536882574,0.68,0.0007347357813929454
43,0.5239835561026868,0.7224749772520473,0.6874472893368114,0.6763636363636364,0.0007191855733945387
44,0.5301030100042762,0.7224749772520473,0.7002821800925515,0.6872727272727273,0.0007033683215379002
