epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7375697422027588,0.5054545454545455,0.7024063933504759,0.39416058394160586,0.0001
2,0.7185490391471169,0.5272727272727272,0.6803531877315827,0.6459854014598541,0.0002
3,0.70563636563041,0.52,0.6772025788787508,0.5401459854014599,0.0003
4,0.6965414092757485,0.5481818181818182,0.6658624684723624,0.6058394160583942,0.0004
5,0.6876787612654947,0.5490909090909091,0.6591567684264079,0.6313868613138686,0.0005
6,0.7075967225161466,0.5463636363636364,0.6729600690577152,0.5072992700729927,0.0006
7,0.6947638301415877,0.54,0.677718447507733,0.45985401459854014,0.0007
8,0.7004876420714639,0.5236363636363637,0.6612088271301159,0.6277372262773723,0.0008
9,0.6966304549303922,0.5518181818181818,0.6627383775954699,0.6204379562043796,0.0009000000000000001
10,0.6956053657965227,0.52,0.6542101237025574,0.635036496350365,0.001
11,0.672705548026345,0.5845454545454546,0.6388531427313812,0.6277372262773723,0.001
12,0.6723514197089455,0.5972727272727273,0.6507217527305993,0.6386861313868614,0.0009996954135095479
13,0.6684595413641496,0.5981818181818181,0.646930436583331,0.656934306569343,0.0009987820251299122
14,0.6940418765761636,0.5554545454545454,0.6771719847282354,0.6386861313868614,0.0009972609476841367
15,0.6858361747048118,0.5636363636363636,0.6555083881329445,0.6605839416058394,0.0009951340343707852
16,0.6946680170839483,0.5854545454545454,0.7367805377410276,0.40145985401459855,0.000992403876506104
17,0.6890339012579484,0.5581818181818182,0.6822429134027801,0.4233576642335766,0.0009890738003669028
18,0.6991712821613658,0.5290909090909091,0.6802446994468243,0.5036496350364964,0.0009851478631379982
19,0.6790985521403226,0.5645454545454546,0.6474958183991648,0.656934306569343,0.0009806308479691594
20,0.6822738638791171,0.5963636363636363,0.7219635313444764,0.39416058394160586,0.0009755282581475768
21,0.6916644144058227,0.5145454545454545,0.6670064399712277,0.6313868613138686,0.0009698463103929542
22,0.685585149418224,0.5936363636363636,0.7074685340380147,0.3905109489051095,0.0009635919272833937
23,0.6819111420891502,0.5309090909090909,0.6700548285985515,0.49635036496350365,0.0009567727288213005
24,0.6804238189350474,0.5781818181818181,0.6862834613688671,0.6532846715328468,0.0009493970231495835
25,0.6907106735489585,0.5236363636363637,0.8376494946270964,0.5145985401459854,0.0009414737964294635
26,0.6774419535290112,0.57,0.6636829076022127,0.6313868613138686,0.0009330127018922195
