epoch,train_loss,train_acc,val_loss,val_acc,lr
1,0.7376843792292288,0.5168334849863512,0.687157911604101,0.5854545454545454,0.0001
2,0.7206578155991378,0.5332120109190173,0.7136087835918773,0.39636363636363636,0.0002
3,0.7149986706613084,0.532302092811647,0.7157069826126099,0.6218181818181818,0.0003
4,0.7284842288363945,0.535031847133758,0.7029283397847956,0.610909090909091,0.0004
5,0.6989751781953043,0.5468607825295724,0.6775582588802684,0.6472727272727272,0.0005
6,0.6936284998962291,0.5595996360327571,0.6694910183819858,0.5818181818181818,0.0006
7,0.6902483986441497,0.5632393084622384,0.6842652708833867,0.5781818181818181,0.0007
8,0.6946607601436514,0.554140127388535,0.6764827186411078,0.4909090909090909,0.0008
9,0.7026371080513104,0.5423111919927207,0.6781354331970215,0.6327272727272727,0.0009000000000000001
10,0.7078211670360096,0.5259326660600546,0.6645834794911472,0.5781818181818181,0.001
11,0.6812791731056026,0.5859872611464968,0.6710757344419306,0.6363636363636364,0.001
12,0.691073234781989,0.5586897179253867,0.7335392904281616,0.49454545454545457,0.0009996954135095479
13,0.6991891861504268,0.5395814376706096,0.7026352628794583,0.4036363636363636,0.0009987820251299122
14,0.6832745311149583,0.5732484076433121,0.6544006299972535,0.6036363636363636,0.0009972609476841367
15,0.6813907131918785,0.545950864422202,0.6730287176912482,0.43272727272727274,0.0009951340343707852
16,0.6871197969941685,0.5686988171064604,0.6626913918148387,0.6290909090909091,0.000992403876506104
17,0.684554138326775,0.5732484076433121,0.6619560686024752,0.6290909090909091,0.0009890738003669028
18,0.6939746632805947,0.5586897179253867,0.8023506394299594,0.3890909090909091,0.0009851478631379982
19,0.6982285587542485,0.5095541401273885,0.6950244632634249,0.6145454545454545,0.0009806308479691594
20,0.6853085864230217,0.543221110100091,0.6514842200279236,0.6254545454545455,0.0009755282581475768
21,0.6808280832557053,0.5714285714285714,0.6905530506914312,0.6181818181818182,0.0009698463103929542
22,0.6874767259861579,0.5450409463148317,0.6843872321735729,0.6436363636363637,0.0009635919272833937
23,0.6968892274714253,0.5450409463148317,0.6691744986447421,0.6181818181818182,0.0009567727288213005
24,0.6876544220757767,0.5623293903548681,0.7007439444281838,0.3890909090909091,0.0009493970231495835
25,0.7062129901147518,0.4895359417652411,0.7276551426540722,0.3890909090909091,0.0009414737964294635
26,0.7019442366512393,0.4959053685168335,0.6935192587158897,0.610909090909091,0.0009330127018922195
27,0.6951336787981375,0.5377616014558689,0.693922973762859,0.3890909090909091,0.0009240240480782129
28,0.7022435768177772,0.4585987261146497,0.6927685735442421,0.3890909090909091,0.0009145187862775209
29,0.7019252514600537,0.46678798908098273,0.6986091863025319,0.38545454545454544,0.0009045084971874737
30,0.6969950297293173,0.5177434030937216,0.6936572894183072,0.3890909090909091,0.0008940053768033609
31,0.6986593585105458,0.5050045495905369,0.6952863138372248,0.610909090909091,0.000883022221559489
32,0.6956248936922145,0.5013648771610555,0.7039419622854753,0.610909090909091,0.0008715724127386971
33,0.6999774401680353,0.5232029117379435,0.6948772946271029,0.3890909090909091,0.0008596699001693256
34,0.694863372981494,0.4913557779799818,0.695128527988087,0.610909090909091,0.0008473291852294987
35,0.6965900306489058,0.5095541401273885,0.6930060102722861,0.610909090909091,0.0008345653031794292
